Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1547808273.076485,6040,2,0
1,NewOrder,1547808273.076608,2652635,4,0
1,NewOrder,1547808273.082082,232627,6,0
1,NewOrder,1547808273.082542,232115,2,0
4,Delivery,1547808273.083014,2646254,5,0
2,Payment,1547808273.282672,29272,0,0
1,NewOrder,1547808273.282699,36840,3,0
2,Payment,1547808273.282829,30172,8,0
1,NewOrder,1547808273.283156,29320,1,0
2,Payment,1547808273.311970,2477,0,0
1,NewOrder,1547808273.312510,8273,1,0
1,NewOrder,1547808273.313019,9573,8,0
1,NewOrder,1547808273.314459,8144,0,0
3,OrderStatus,1547808273.314673,1850,2,0
2,Payment,1547808273.314721,2613,6,0
1,NewOrder,1547808273.316541,11713,2,0
1,NewOrder,1547808273.317346,8595,6,0
1,NewOrder,1547808273.319569,5770,3,0
1,NewOrder,1547808273.320797,8342,1,0
1,NewOrder,1547808273.322617,7415,0,0
1,NewOrder,1547808273.322618,9102,8,0
2,Payment,1547808273.325362,2404079,3,0
1,NewOrder,1547808273.325967,9854,6,0
1,NewOrder,1547808273.328273,1321,2,0
1,NewOrder,1547808273.329166,3502,1,0
1,NewOrder,1547808273.329613,1200,2,0
2,Payment,1547808273.330047,2389,0,0
1,NewOrder,1547808273.330828,1224,2,0
1,NewOrder,1547808273.331737,7399,8,0
3,OrderStatus,1547808273.332069,2586,2,0
1,NewOrder,1547808273.332448,3849,0,0
2,Payment,1547808273.332685,3439,1,0
1,NewOrder,1547808273.334674,1211,2,0
1,NewOrder,1547808273.335833,7981,6,0
1,NewOrder,1547808273.335902,1174,2,0
2,Payment,1547808273.336149,2837,1,0
1,NewOrder,1547808273.336349,2742,0,0
3,OrderStatus,1547808273.337095,2345,2,0
2,Payment,1547808273.339056,7101,1,0
2,Payment,1547808273.339107,2218,0,0
1,NewOrder,1547808273.339151,7848,8,0
2,Payment,1547808273.339451,2390319,2,0
1,NewOrder,1547808273.341340,4924,0,0
1,NewOrder,1547808273.343844,7714,6,0
2,Payment,1547808273.346187,3819,1,0
1,NewOrder,1547808273.346278,2383915,0,0
1,NewOrder,1547808273.347030,7134,8,0
2,Payment,1547808273.350035,3818,1,0
1,NewOrder,1547808273.351576,8178,6,0
1,NewOrder,1547808273.353887,7317,1,0
2,Payment,1547808273.354182,2230,8,0
2,Payment,1547808273.356421,2151,8,0
1,NewOrder,1547808273.358583,5849,8,0
1,NewOrder,1547808273.359764,4124,6,0
1,NewOrder,1547808273.361231,7327,1,0
1,NewOrder,1547808273.363901,5526,6,0
3,OrderStatus,1547808273.364441,2211,8,0
2,Payment,1547808273.366662,2122,8,0
1,NewOrder,1547808273.368589,9954,1,0
1,NewOrder,1547808273.368795,9322,8,0
2,Payment,1547808273.369437,2672,6,0
1,NewOrder,1547808273.372120,8013,6,0
1,NewOrder,1547808273.378130,9905,8,0
2,Payment,1547808273.378574,3551,1,0
2,Payment,1547808273.380168,2994,6,0
4,Delivery,1547808273.382153,2347155,1,0
1,NewOrder,1547808273.383174,7464,6,0
1,NewOrder,1547808273.388048,6483,8,0
1,NewOrder,1547808273.390652,7793,6,0
2,Payment,1547808273.394546,2231,8,0
2,Payment,1547808273.396791,1875,8,0
1,NewOrder,1547808273.398459,6780,6,0
2,Payment,1547808273.398678,2109,8,0
1,NewOrder,1547808273.400800,8269,8,0
2,Payment,1547808273.405256,2558,6,0
2,Payment,1547808273.407829,2588,6,0
4,Delivery,1547808273.409079,2320170,8,0
2,Payment,1547808273.410431,1955,6,0
1,NewOrder,1547808273.412403,6619,6,0
1,NewOrder,1547808273.419037,8365,6,0
3,OrderStatus,1547808273.427417,1992,6,0
1,NewOrder,1547808273.429419,9693,6,0
2,Payment,1547808273.439124,2519,6,0
1,NewOrder,1547808273.441655,5769,6,0
2,Payment,1547808273.447435,2335,6,0
1,NewOrder,1547808273.449781,13829,6,0
5,StockLevel,1547808273.463628,7423,6,0
1,NewOrder,1547808273.471079,7586,6,0
1,NewOrder,1547808273.478675,5290,6,0
2,Payment,1547808273.483977,2198,6,0
2,Payment,1547808273.486185,1974,6,0
1,NewOrder,1547808273.488175,10443,6,0
1,NewOrder,1547808273.498630,10327,6,0
1,NewOrder,1547808273.508969,7773,6,0
2,Payment,1547808273.516754,2675,6,0
4,Delivery,1547808273.519439,2210915,6,0
2,Payment,1547808275.729277,5313,9,0
2,Payment,1547808275.729277,662793,4,0
2,Payment,1547808275.729297,2717,8,0
1,NewOrder,1547808275.729314,2799,7,0
1,NewOrder,1547808275.729314,2718,5,0
1,NewOrder,1547808275.729321,4745,1,0
1,NewOrder,1547808275.729454,2721,3,0
2,Payment,1547808275.729785,662023,2,0
2,Payment,1547808275.730208,2416,0,0
2,Payment,1547808275.730369,1997,6,0
1,NewOrder,1547808275.732031,2668,8,0
2,Payment,1547808275.732059,641,5,0
1,NewOrder,1547808275.732129,2261,7,0
2,Payment,1547808275.732189,660091,3,0
2,Payment,1547808275.732380,1829,6,0
2,Payment,1547808275.732635,1915,0,0
1,NewOrder,1547808275.732714,980,5,0
1,NewOrder,1547808275.733710,816,5,0
2,Payment,1547808275.734079,2710,1,0
1,NewOrder,1547808275.734222,2921,6,0
2,Payment,1547808275.734404,2539,7,0
1,NewOrder,1547808275.734541,830,5,0
2,Payment,1547808275.734567,618388,0,0
2,Payment,1547808275.734601,2551,9,0
2,Payment,1547808275.734711,102373,8,0
2,Payment,1547808275.735385,462,5,0
4,Delivery,1547808275.735862,656072,5,0
1,NewOrder,1547808275.736802,5850,1,0
1,NewOrder,1547808275.736955,5432,7,0
4,Delivery,1547808275.737157,655082,6,0
1,NewOrder,1547808275.737166,8886,9,0
4,Delivery,1547808275.742403,649962,7,0
2,Payment,1547808275.742667,613943,1,0
2,Payment,1547808275.746063,93976,9,0
2,Payment,1547808275.837102,515314,8,0
1,NewOrder,1547808275.840049,514922,9,0
2,Payment,1547808276.352436,1983,8,0
1,NewOrder,1547808276.352964,5519,0,0
1,NewOrder,1547808276.354428,4005,8,0
2,Payment,1547808276.354997,3195,9,0
2,Payment,1547808276.356626,2796,1,0
2,Payment,1547808276.358219,2433,9,0
1,NewOrder,1547808276.358445,4640,8,0
1,NewOrder,1547808276.358491,3046,0,0
2,Payment,1547808276.359435,1940,1,0
2,Payment,1547808276.360662,1999,9,0
1,NewOrder,1547808276.361385,3789,1,0
2,Payment,1547808276.361549,1622,0,0
2,Payment,1547808276.362674,2064,9,0
1,NewOrder,1547808276.363097,4179,8,0
2,Payment,1547808276.363180,1672,0,0
2,Payment,1547808276.364750,2330,9,0
2,Payment,1547808276.364863,2672,0,0
2,Payment,1547808276.365185,4235,1,0
2,Payment,1547808276.367087,2507,9,0
2,Payment,1547808276.367288,4519,8,0
2,Payment,1547808276.367549,3597,0,0
1,NewOrder,1547808276.369429,6407,1,0
2,Payment,1547808276.369610,4590,9,0
1,NewOrder,1547808276.371157,6594,0,0
3,OrderStatus,1547808276.371822,1848,8,0
2,Payment,1547808276.373680,2346,8,0
2,Payment,1547808276.374212,3715,9,0
2,Payment,1547808276.375848,1615,1,0
2,Payment,1547808276.376035,3537,8,0
1,NewOrder,1547808276.377471,11975,1,0
1,NewOrder,1547808276.377761,34719,0,0
1,NewOrder,1547808276.377940,32669,9,0
1,NewOrder,1547808276.379581,7429,8,0
2,Payment,1547808276.387023,2626,8,0
1,NewOrder,1547808276.389460,5410,1,0
2,Payment,1547808276.389658,2367,8,0
1,NewOrder,1547808276.391818,3381,2,0
1,NewOrder,1547808276.391944,3257,5,0
3,OrderStatus,1547808276.392033,2678,8,0
2,Payment,1547808276.392081,18209,4,0
1,NewOrder,1547808276.392254,2975,6,0
2,Payment,1547808276.392290,44859,3,0
2,Payment,1547808276.392376,3213,7,0
2,Payment,1547808276.394736,1896,8,0
1,NewOrder,1547808276.394882,17294,1,0
2,Payment,1547808276.395217,17334,5,0
2,Payment,1547808276.395231,42355,2,0
2,Payment,1547808276.395244,2315,6,0
1,NewOrder,1547808276.395601,5348,7,0
1,NewOrder,1547808276.396644,15370,8,0
1,NewOrder,1547808276.397569,12461,6,0
2,Payment,1547808276.400960,4395,7,0
1,NewOrder,1547808276.405367,9918,7,0
1,NewOrder,1547808276.410052,8090,6,0
4,Delivery,1547808276.410304,71780,4,0
1,NewOrder,1547808276.410625,4491,9,0
2,Payment,1547808276.412031,2726,8,0
3,OrderStatus,1547808276.412189,2380,1,0
1,NewOrder,1547808276.412499,4933,0,0
1,NewOrder,1547808276.412563,8077,5,0
2,Payment,1547808276.414583,2647,1,0
2,Payment,1547808276.414776,2299,8,0
1,NewOrder,1547808276.415129,5779,9,0
5,StockLevel,1547808276.415296,6401,7,0
2,Payment,1547808276.417095,3518,8,0
1,NewOrder,1547808276.417242,39399,1,0
1,NewOrder,1547808276.417445,10506,0,0
1,NewOrder,1547808276.418152,38276,6,0
2,Payment,1547808276.420638,2135,8,0
1,NewOrder,1547808276.420651,5470,5,0
1,NewOrder,1547808276.420922,3920,9,0
1,NewOrder,1547808276.421709,34802,7,0
2,Payment,1547808276.422788,1747,8,0
1,NewOrder,1547808276.424546,2207,8,0
2,Payment,1547808276.424853,1739,9,0
2,Payment,1547808276.426133,2144,5,0
2,Payment,1547808276.426602,1689,9,0
1,NewOrder,1547808276.426764,3228,8,0
1,NewOrder,1547808276.427964,73755,0,0
5,StockLevel,1547808276.428289,27883,5,0
2,Payment,1547808276.428302,1465,9,0
1,NewOrder,1547808276.429777,1760,9,0
2,Payment,1547808276.430003,1343,8,0
2,Payment,1547808276.431356,1390,8,0
1,NewOrder,1547808276.431549,70251,9,0
1,NewOrder,1547808276.432757,24545,8,0
1,NewOrder,1547808276.437169,25112,3,0
1,NewOrder,1547808276.437599,64147,2,0
2,Payment,1547808276.456198,2771,5,0
2,Payment,1547808276.456453,2572,6,0
1,NewOrder,1547808276.456523,4457,7,0
1,NewOrder,1547808276.456655,5204,1,0
2,Payment,1547808276.457316,1653,8,0
1,NewOrder,1547808276.458983,12207,5,0
2,Payment,1547808276.458983,1506,8,0
2,Payment,1547808276.459040,1511,6,0
2,Payment,1547808276.460502,8590,8,0
1,NewOrder,1547808276.460564,9727,6,0
2,Payment,1547808276.461000,9195,7,0
1,NewOrder,1547808276.461869,17697,1,0
1,NewOrder,1547808276.462292,39427,3,0
1,NewOrder,1547808276.469108,7390,8,0
1,NewOrder,1547808276.470212,5621,7,0
3,OrderStatus,1547808276.470304,3526,6,0
1,NewOrder,1547808276.471204,6763,5,0
2,Payment,1547808276.473848,1725,6,0
2,Payment,1547808276.475589,1699,6,0
2,Payment,1547808276.475848,3521,7,0
2,Payment,1547808276.476518,1846,8,0
2,Payment,1547808276.477301,3459,6,0
3,OrderStatus,1547808276.477979,1696,5,0
2,Payment,1547808276.478374,1801,8,0
1,NewOrder,1547808276.479383,3360,7,0
1,NewOrder,1547808276.479577,9228,1,0
1,NewOrder,1547808276.479692,7344,5,0
1,NewOrder,1547808276.480186,6470,8,0
2,Payment,1547808276.480774,1792,6,0
4,Delivery,1547808276.482105,47643,4,0
1,NewOrder,1547808276.482581,4534,6,0
1,NewOrder,1547808276.482755,9404,7,0
1,NewOrder,1547808276.486673,4155,8,0
3,OrderStatus,1547808276.487051,1501,5,0
1,NewOrder,1547808276.487129,7551,6,0
5,StockLevel,1547808276.488567,3525,5,0
2,Payment,1547808276.488820,1919,1,0
2,Payment,1547808276.490752,1686,1,0
1,NewOrder,1547808276.490843,4448,8,0
1,NewOrder,1547808276.492103,4748,5,0
1,NewOrder,1547808276.492173,4372,7,0
1,NewOrder,1547808276.492450,7828,1,0
2,Payment,1547808276.494692,1763,6,0
2,Payment,1547808276.495304,1749,8,0
2,Payment,1547808276.496480,1659,6,0
5,StockLevel,1547808276.496558,6829,7,0
2,Payment,1547808276.496863,1984,5,0
2,Payment,1547808276.497062,1621,8,0
1,NewOrder,1547808276.498153,4674,6,0
2,Payment,1547808276.498695,1604,8,0
2,Payment,1547808276.498858,2057,5,0
2,Payment,1547808276.500295,72655,1,0
4,Delivery,1547808276.500315,72547,8,0
2,Payment,1547808276.500926,4092,5,0
2,Payment,1547808276.501738,71231,3,0
2,Payment,1547808276.501738,71619,0,0
2,Payment,1547808276.501762,71595,2,0
1,NewOrder,1547808276.501818,8227,9,0
2,Payment,1547808276.502843,1682,6,0
2,Payment,1547808276.503398,3309,7,0
2,Payment,1547808276.504541,3486,6,0
1,NewOrder,1547808276.505038,6385,5,0
2,Payment,1547808276.506723,4861,7,0
1,NewOrder,1547808276.508043,3616,6,0
1,NewOrder,1547808276.510065,36929,9,0
1,NewOrder,1547808276.511437,34075,5,0
1,NewOrder,1547808276.511602,40059,7,0
2,Payment,1547808276.511674,1420,6,0
1,NewOrder,1547808276.513105,39845,6,0
2,Payment,1547808276.529765,15428,4,0
1,NewOrder,1547808276.545211,10227,4,0
1,NewOrder,1547808276.545550,5599,5,0
2,Payment,1547808276.547011,2602,9,0
2,Payment,1547808276.549627,1424,9,0
1,NewOrder,1547808276.551065,13410,9,0
1,NewOrder,1547808276.551163,4907,5,0
3,OrderStatus,1547808276.551690,11055,7,0
1,NewOrder,1547808276.552963,12150,6,0
2,Payment,1547808276.555455,6466,4,0
1,NewOrder,1547808276.556083,10568,5,0
1,NewOrder,1547808276.561934,5051,4,0
2,Payment,1547808276.562763,2267,7,0
3,OrderStatus,1547808276.564491,2097,9,0
1,NewOrder,1547808276.565045,5424,7,0
1,NewOrder,1547808276.565126,7740,6,0
1,NewOrder,1547808276.566605,243091,9,0
2,Payment,1547808276.566663,1658,5,0
2,Payment,1547808276.566999,2592,4,0
1,NewOrder,1547808276.568332,2880,5,0
2,Payment,1547808276.569602,1445,4,0
2,Payment,1547808276.570487,1994,7,0
2,Payment,1547808276.571060,1411,4,0
2,Payment,1547808276.571224,238663,5,0
1,NewOrder,1547808276.572482,1874,4,0
1,NewOrder,1547808276.572496,8867,7,0
1,NewOrder,1547808276.572882,3402,8,0
1,NewOrder,1547808276.572883,8941,6,0
1,NewOrder,1547808276.572962,10528,1,0
2,Payment,1547808276.572985,236756,3,0
1,NewOrder,1547808276.573375,9892,0,0
1,NewOrder,1547808276.573381,3257,2,0
1,NewOrder,1547808276.574402,983,4,0
2,Payment,1547808276.575416,234612,4,0
2,Payment,1547808276.576294,1705,8,0
1,NewOrder,1547808276.576652,985,2,0
1,NewOrder,1547808276.577648,1104,2,0
2,Payment,1547808276.578009,2270,8,0
1,NewOrder,1547808276.578763,991,2,0
2,Payment,1547808276.579764,230286,2,0
1,NewOrder,1547808276.580291,5928,8,0
2,Payment,1547808276.581375,2391,7,0
2,Payment,1547808276.581840,3483,6,0
1,NewOrder,1547808276.583276,226275,0,0
1,NewOrder,1547808276.583500,5309,1,0
2,Payment,1547808276.583777,3268,7,0
2,Payment,1547808276.585332,3717,6,0
2,Payment,1547808276.586229,1626,8,0
2,Payment,1547808276.587056,3592,7,0
1,NewOrder,1547808276.587866,9298,8,0
1,NewOrder,1547808276.588817,7863,1,0
2,Payment,1547808276.589060,3277,6,0
5,StockLevel,1547808276.590656,6584,7,0
1,NewOrder,1547808276.592346,6249,6,0
2,Payment,1547808276.596693,213003,1,0
2,Payment,1547808276.597172,1524,8,0
3,OrderStatus,1547808276.597262,1999,7,0
1,NewOrder,1547808276.598604,2565,6,0
1,NewOrder,1547808276.598706,7765,8,0
2,Payment,1547808276.599272,1779,7,0
1,NewOrder,1547808276.601061,9691,7,0
1,NewOrder,1547808276.601177,5147,6,0
3,OrderStatus,1547808276.606340,1788,6,0
2,Payment,1547808276.606483,1651,8,0
1,NewOrder,1547808276.608139,7099,6,0
1,NewOrder,1547808276.608145,6279,8,0
1,NewOrder,1547808276.610763,9256,7,0
5,StockLevel,1547808276.614437,7071,8,0
4,Delivery,1547808276.615252,194425,6,0
2,Payment,1547808276.620032,2101,7,0
2,Payment,1547808276.621557,1818,8,0
1,NewOrder,1547808276.622145,5654,7,0
2,Payment,1547808276.623385,1548,8,0
2,Payment,1547808276.624941,1681,8,0
2,Payment,1547808276.626631,1621,8,0
2,Payment,1547808276.627811,1825,7,0
1,NewOrder,1547808276.628262,4057,8,0
2,Payment,1547808276.629646,1288,7,0
2,Payment,1547808276.630962,1385,7,0
1,NewOrder,1547808276.632359,7056,7,0
2,Payment,1547808276.632360,1611,8,0
1,NewOrder,1547808276.633980,6273,8,0
2,Payment,1547808276.639426,2011,7,0
1,NewOrder,1547808276.640268,5072,8,0
5,StockLevel,1547808276.641447,2629,7,0
1,NewOrder,1547808276.644084,5179,7,0
2,Payment,1547808276.645354,1915,8,0
2,Payment,1547808276.647277,1886,8,0
1,NewOrder,1547808276.649170,3727,8,0
2,Payment,1547808276.649273,1484,7,0
1,NewOrder,1547808276.650765,4500,7,0
2,Payment,1547808276.652907,2302,8,0
2,Payment,1547808276.655217,2016,8,0
2,Payment,1547808276.655278,1358,7,0
1,NewOrder,1547808276.656644,8272,7,0
1,NewOrder,1547808276.657243,4795,8,0
1,NewOrder,1547808276.662045,8219,8,0
2,Payment,1547808276.664926,1373,7,0
2,Payment,1547808276.666307,1573,7,0
1,NewOrder,1547808276.667888,6336,7,0
5,StockLevel,1547808276.670274,5667,8,0
1,NewOrder,1547808276.674234,4539,7,0
2,Payment,1547808276.675957,1745,8,0
1,NewOrder,1547808276.677711,4212,8,0
2,Payment,1547808276.678782,2663,7,0
2,Payment,1547808276.681454,2284,7,0
2,Payment,1547808276.681934,1939,8,0
1,NewOrder,1547808276.683747,6792,7,0
1,NewOrder,1547808276.683883,4449,8,0
1,NewOrder,1547808276.688341,4161,8,0
2,Payment,1547808276.690552,1710,7,0
1,NewOrder,1547808276.692270,5883,7,0
2,Payment,1547808276.692512,2027,8,0
2,Payment,1547808276.694546,1758,8,0
1,NewOrder,1547808276.696312,5651,8,0
1,NewOrder,1547808276.698162,6932,7,0
3,OrderStatus,1547808276.701974,1485,8,0
2,Payment,1547808276.703467,1369,8,0
2,Payment,1547808276.704849,2167,8,0
5,StockLevel,1547808276.705105,2410,7,0
2,Payment,1547808276.707027,2318,8,0
5,StockLevel,1547808276.707539,5512,7,0
2,Payment,1547808276.709355,2445,8,0
2,Payment,1547808276.711808,2196,8,0
1,NewOrder,1547808276.713070,8084,7,0
1,NewOrder,1547808276.714014,12638,8,0
1,NewOrder,1547808276.721164,8593,7,0
5,StockLevel,1547808276.726663,6034,8,0
1,NewOrder,1547808276.729766,4434,7,0
1,NewOrder,1547808276.732714,11711,8,0
4,Delivery,1547808276.734210,75895,7,0
1,NewOrder,1547808276.744441,7104,8,0
1,NewOrder,1547808276.751554,759761,8,0
2,Payment,1547808276.809564,375465,0,0
1,NewOrder,1547808276.809689,12436,6,0
1,NewOrder,1547808276.809712,17411,9,0
2,Payment,1547808276.809712,375876,1,0
2,Payment,1547808276.809751,701239,3,0
1,NewOrder,1547808276.809899,16974,5,0
1,NewOrder,1547808276.810039,15462,4,0
2,Payment,1547808276.810062,701402,2,0
2,Payment,1547808276.810114,10419,7,0
2,Payment,1547808276.820546,1475,7,0
1,NewOrder,1547808276.822030,381746,7,0
1,NewOrder,1547808276.822133,6321,6,0
1,NewOrder,1547808276.825513,3684,4,0
2,Payment,1547808276.826886,376843,5,0
1,NewOrder,1547808276.827130,927718,9,0
1,NewOrder,1547808276.828465,375908,6,0
2,Payment,1547808276.829208,376495,4,0
1,NewOrder,1547808277.185047,23213,0,0
1,NewOrder,1547808277.185613,24656,1,0
1,NewOrder,1547808277.203738,2109,5,0
2,Payment,1547808277.203783,1551,7,0
2,Payment,1547808277.204384,2704,6,0
1,NewOrder,1547808277.205342,1849,7,0
1,NewOrder,1547808277.205709,2115,4,0
2,Payment,1547808277.205853,1749,5,0
1,NewOrder,1547808277.207095,1610,6,0
2,Payment,1547808277.207198,1417,7,0
1,NewOrder,1547808277.207609,6988,5,0
1,NewOrder,1547808277.207830,4567,4,0
1,NewOrder,1547808277.208269,582759,0,0
2,Payment,1547808277.208623,1510,7,0
2,Payment,1547808277.208711,2942,6,0
3,OrderStatus,1547808277.210141,319000,7,0
1,NewOrder,1547808277.210278,319598,1,0
1,NewOrder,1547808277.211663,318252,6,0
2,Payment,1547808277.212404,1818,4,0
1,NewOrder,1547808277.214229,320314,4,0
1,NewOrder,1547808277.214604,576183,5,0
2,Payment,1547808277.511001,19693,3,0
3,OrderStatus,1547808277.511330,19883,8,0
4,Delivery,1547808277.511472,279318,2,0
2,Payment,1547808277.529152,2136,7,0
1,NewOrder,1547808277.529887,10066,1,0
1,NewOrder,1547808277.529926,8446,6,0
1,NewOrder,1547808277.530706,6926,3,0
4,Delivery,1547808277.531223,818738,8,0
1,NewOrder,1547808277.531298,6059,7,0
2,Payment,1547808277.534555,1797,4,0
2,Payment,1547808277.536359,1503,4,0
2,Payment,1547808277.537364,812597,7,0
1,NewOrder,1547808277.537638,812407,3,0
1,NewOrder,1547808277.537872,239619,4,0
2,Payment,1547808277.538381,812215,6,0
2,Payment,1547808277.539960,231353,1,0
2,Payment,1547808277.754858,16210,9,0
2,Payment,1547808277.771078,1575,9,0
1,NewOrder,1547808277.771370,11265,1,0
2,Payment,1547808277.772662,1465,9,0
2,Payment,1547808277.774176,1405,9,0
3,OrderStatus,1547808277.775587,1771,9,0
2,Payment,1547808277.777364,1849,9,0
5,StockLevel,1547808277.777500,2176,4,0
2,Payment,1547808277.779228,1411,9,0
2,Payment,1547808277.779683,1354,4,0
1,NewOrder,1547808277.780645,5174,9,0
2,Payment,1547808277.781042,1872,4,0
1,NewOrder,1547808277.782647,10061,1,0
2,Payment,1547808277.782923,2473,4,0
1,NewOrder,1547808277.785406,7113,4,0
2,Payment,1547808277.785828,2189,9,0
1,NewOrder,1547808277.788023,923078,9,0
1,NewOrder,1547808277.790798,359604,2,0
2,Payment,1547808277.790799,2208,5,0
1,NewOrder,1547808277.791039,359049,0,0
2,Payment,1547808277.792529,1684,4,0
1,NewOrder,1547808277.792715,357479,1,0
2,Payment,1547808277.793016,354546,5,0
2,Payment,1547808277.794220,355055,4,0
2,Payment,1547808278.147579,3016,5,0
4,Delivery,1547808278.149281,561854,4,0
2,Payment,1547808278.150104,2559,0,0
2,Payment,1547808278.150204,4521,1,0
1,NewOrder,1547808278.150410,4341,2,0
2,Payment,1547808278.150601,3323,5,0
3,OrderStatus,1547808278.152672,226022,0,0
1,NewOrder,1547808278.153936,783507,5,0
2,Payment,1547808278.154733,2095,1,0
1,NewOrder,1547808278.154761,556480,2,0
2,Payment,1547808278.156839,554259,1,0
1,NewOrder,1547808278.349973,28676,8,0
3,OrderStatus,1547808278.349978,29316,7,0
2,Payment,1547808278.350056,587339,3,0
1,NewOrder,1547808278.350617,10424,6,0
1,NewOrder,1547808278.361052,6365,6,0
2,Payment,1547808278.367424,1812,6,0
2,Payment,1547808278.369247,1332,6,0
1,NewOrder,1547808278.370587,10720,6,0
1,NewOrder,1547808278.378662,8653,8,0
1,NewOrder,1547808278.378705,699,0,0
1,NewOrder,1547808278.379310,3960,7,0
2,Payment,1547808278.379418,363,0,0
2,Payment,1547808278.379788,329,0,0
1,NewOrder,1547808278.380126,481,0,0
2,Payment,1547808278.380615,327,0,0
2,Payment,1547808278.380950,321,0,0
5,StockLevel,1547808278.381279,340027,0,0
2,Payment,1547808278.381315,1566,6,0
1,NewOrder,1547808278.382893,6819,6,0
1,NewOrder,1547808278.383282,4653,7,0
5,StockLevel,1547808278.387323,338501,8,0
1,NewOrder,1547808278.387945,334443,7,0
2,Payment,1547808278.389733,332595,6,0
1,NewOrder,1547808278.711118,618680,1,0
2,Payment,1547808278.711118,10358,9,0
2,Payment,1547808278.711151,11310,4,0
2,Payment,1547808278.711293,226349,2,0
1,NewOrder,1547808278.721382,9691,0,0
2,Payment,1547808278.721492,1674,9,0
2,Payment,1547808278.722339,1948,6,0
2,Payment,1547808278.722401,4386,7,0
1,NewOrder,1547808278.722470,6497,4,0
2,Payment,1547808278.723177,1548,9,0
1,NewOrder,1547808278.724298,5315,6,0
1,NewOrder,1547808278.724736,4244,9,0
1,NewOrder,1547808278.725833,229610,8,0
1,NewOrder,1547808278.726796,228530,7,0
3,OrderStatus,1547808278.728991,226526,4,0
2,Payment,1547808278.728994,226291,9,0
2,Payment,1547808278.729624,746781,6,0
1,NewOrder,1547808278.731080,585101,0,0
2,Payment,1547808278.937414,536983,3,0
2,Payment,1547808278.937457,18238,5,0
